length,dia,pre,mass,quality,enthalpy,temp,outcome
0.00578,3,13720,4997,0.158,616,219.33,1891
0.00578,3,13720,5029,0.215,425,260.19,1600
0.00585,4,13720,1499,0.324,1393,36.94,949
0.00585,4,13720,1499,0.303,1222,78.09,844
0.00585,4,13720,1499,0.311,1140,97.74,804
0.00585,4,13720,1499,0.319,1054,118.24,762
0.00585,4,13720,1499,0.332,967,138.83,723
0.00585,4,13720,1499,0.348,885,158.07,688
0.00585,4,13720,1499,0.385,703,199.89,611
0.00585,4,13720,1499,0.393,616,219.33,568
0.00585,4,13720,1499,0.382,527,238.72,515
0.00585,4,13720,1499,0.364,420,261.22,447
0.00585,4,13720,1499,0.392,324,280.49,412
0.00585,4,13720,1499,0.406,104,319.89,303
0.00585,4,13720,3308,0.137,1393,36.94,1850
0.00585,4,13720,3308,0.15,1313,56.22,1772
0.00585,4,13720,3308,0.171,1140,97.74,1593
0.00585,4,13720,3308,0.185,1056,117.76,1509
0.00585,4,13720,3308,0.205,971,137.89,1432
0.00585,4,13720,3308,0.214,885,158.07,1343
0.00585,4,13720,3308,0.208,793,179.38,1224
0.00585,4,13720,3308,0.224,707,198.99,1144
0.00585,4,13720,3308,0.289,425,260.19,895
0.00585,4,13720,3308,0.323,324,280.49,819
0.00585,4,13720,3308,0.322,221,299.91,697
0.00585,4,13720,3318,0.336,35,330.3,489
0.00585,4,13720,4982,0.082,1224,77.61,2372
0.00585,4,13720,4982,0.122,1052,118.71,2139
0.00585,4,13720,4982,0.139,975,136.95,2035
0.00585,4,13720,4982,0.159,885,158.07,1913
0.00585,4,13720,5013,0.16,797,178.46,1770
0.00585,4,13720,5013,0.253,425,260.19,1285
0.00585,4,13720,5013,0.281,324,280.49,1158
0.00585,4,13720,5003,0.324,221,299.91,1058
0.00585,4,13720,5013,0.384,35,330.3,835
0.00585,5,13720,1499,0.358,1056,117.76,629
0.00585,5,13720,1499,0.426,885,158.07,587
0.00585,5,13720,1499,0.377,614,219.77,447
0.00585,5,13720,1499,0.379,324,280.49,323
0.00585,5,13720,1499,0.351,215,300.99,264
0.00585,5,13720,3339,0.199,1056,117.76,1232
0.00585,5,13720,3359,0.199,797,178.46,990
0.00585,5,13720,3359,0.188,707,198.99,892
0.00585,5,13720,3359,0.203,616,219.33,818
0.00585,5,13720,3359,0.227,522,239.79,754
0.00585,5,13720,3359,0.3,152,312.01,476
0.00585,5,13720,3359,0.311,98,320.84,434
0.00585,5,13720,5054,0.13,1056,117.76,1756
0.00585,5,13720,5054,0.154,971,137.89,1663
0.00585,5,13720,5054,0.184,797,178.46,1453
0.00585,5,13720,5034,0.209,712,197.86,1372
0.00585,5,13720,5034,0.216,611,220.43,1240
0.00585,5,13720,5013,0.262,527,238.72,1188
0.00585,5,13720,4941,0.331,324,280.49,992
0.00585,5,13720,4941,0.354,215,300.99,875
0.00585,5,13720,4941,0.398,104,319.89,785
0.00585,6,13720,1499,0.398,967,138.83,508
0.00585,6,13720,1499,0.41,883,158.53,482
0.00585,6,13720,1499,0.399,795,178.92,446
0.00585,6,13720,1499,0.406,707,198.99,417
0.00585,6,13720,1499,0.366,616,219.33,369
0.00585,6,13720,1499,0.371,425,260.19,303
0.00585,6,13720,1499,0.366,324,280.49,265
0.00585,6,13720,1499,0.369,210,301.89,225
0.00585,6,13720,3380,0.234,975,136.95,1005
0.00585,6,13720,3380,0.229,885,158.07,928
0.00585,6,13720,3380,0.221,797,178.46,848
0.00585,6,13720,3370,0.281,522,239.79,678
0.00585,6,13720,3370,0.315,318,281.66,544
0.00585,6,13720,4899,0.227,707,198.99,1133
0.00585,6,13720,4930,0.246,616,219.33,1058
0.00585,6,13720,4910,0.275,522,239.79,981
0.00585,6,13720,4982,0.285,527,238.72,1015
0.00585,6,13720,4899,0.329,420,261.22,930
0.00585,6,13720,4982,0.355,329,279.51,871
0.00782,0.25,13720,1013,-0.333,1056,117.76,5437
0.00782,0.25,13720,1013,-0.296,971,137.89,5076
0.00782,0.25,13720,1013,-0.214,797,178.46,4433
0.00782,0.25,13720,1013,-0.177,703,199.89,4015
0.00782,0.25,13720,1013,-0.148,611,220.43,3561
0.00782,0.25,13720,1013,-0.104,517,240.86,3201
0.00782,0.25,13720,1504,-0.412,1052,118.71,7028
0.00782,0.25,13720,1504,-0.386,967,138.83,6346
0.00782,0.25,13720,1504,-0.334,885,158.07,6062
0.00782,0.25,13720,1504,-0.321,801,177.54,5266
0.00782,0.25,13720,1504,-0.264,707,198.99,4906
0.00782,0.25,13720,1504,-0.192,616,219.33,4774
0.00782,0.25,13720,1504,-0.156,522,239.79,4148
0.00782,0.25,13720,1504,-0.122,425,260.19,3466
0.00782,0.25,13720,1504,-0.068,329,279.51,3030
0.00782,0.25,13720,1990,-0.403,889,157.13,6915
0.00782,0.25,13720,1990,-0.346,793,179.38,6422
0.00782,0.25,13720,1990,-0.316,712,197.86,5664
0.00782,0.25,13720,1990,-0.2,527,238.72,4811
0.00782,0.25,13720,1990,-0.148,425,260.19,4148
0.00782,0.25,13720,1990,-0.096,329,279.51,3542
0.00782,0.25,13720,3002,-0.29,611,220.43,6915
0.00782,0.25,13720,3002,-0.23,517,240.86,6289
0.00775,1.39,13720,996,0.297,799,178,1546
0.00798,1.65,13720,1245,0.334,300,285.14,1011
0.00798,1.65,13720,1272,0.326,276,289.72,976
0.00798,1.65,13720,1878,0.262,161,310.48,1035
0.00798,1.65,13720,2433,0.245,28,331.28,872
0.00795,2,13720,985,0.248,1308,57.42,1535
0.00795,2,13720,985,0.248,1229,76.41,1453
0.00795,2,13720,985,0.279,1136,98.69,1395
0.00795,2,13720,985,0.276,975,136.95,1232
0.00795,2,13720,985,0.306,797,178.46,1097
0.00795,2,13720,985,0.323,707,198.99,1030
0.00795,2,13720,985,0.354,611,220.43,971
0.00795,2,13720,985,0.37,527,238.72,907
0.00795,2,13720,985,0.381,425,260.19,825
0.00795,2,13720,985,0.385,324,280.49,728
0.00795,2,13720,1495,0.059,1384,39.11,2139
0.00795,2,13720,1495,0.085,1224,77.61,1942
0.00795,2,13720,1495,0.105,1136,98.69,1849
0.00795,2,13720,1495,0.132,1056,117.76,1767
0.00795,2,13720,1495,0.132,971,137.89,1651
0.00795,2,13720,1495,0.166,793,179.38,1442
0.00795,2,13720,1495,0.185,712,197.86,1349
0.00795,2,13720,1495,0.208,522,239.79,1111
0.00795,2,13720,1495,0.25,420,261.22,1029
0.00795,2,13720,2004,0.026,1224,77.61,2477
0.00795,2,13720,2004,0.058,1060,116.81,2221
0.00795,2,13720,2004,0.079,967,138.83,2081
0.00795,2,13720,2004,0.105,885,158.07,1965
0.00795,2,13720,2004,0.119,793,179.38,1825
0.00795,2,13720,2004,0.148,710,198.31,1721
0.00795,2,13720,2004,0.121,703,199.89,1651
0.00795,2,13720,2004,0.129,616,219.33,1500
0.00795,2,13720,2004,0.174,616,219.33,1593
0.00795,2,13720,2004,0.212,425,260.19,1302
0.00795,2,13720,2004,0.213,329,279.51,1119
0.00795,2,13720,2787,0.004,1143,97.02,3151
0.00795,2,13720,2771,0.012,967,138.83,2674
0.00795,2,13720,2771,0.035,885,158.07,2512
0.00795,2,13720,2765,0.095,616,219.33,1965
0.00795,2,13720,2765,0.115,522,239.79,1779
0.00795,2,13720,2765,0.138,430,259.16,1593
0.0077,2.1,13720,1528,0.252,532,237.64,1116
0.0077,2.1,13720,1546,0.269,372,270.98,942
0.0077,2.1,13720,1528,0.325,213,301.35,802
0.00805,1,13720,1005,0.246,425,260.19,1407
0.00805,1,13720,1507,0.135,425,260.19,1732
0.00805,1,13720,1507,0.155,324,280.49,1500
0.00805,1,13720,1507,0.196,215,300.99,1325
0.00805,1,13720,1507,0.228,98,320.84,1071
0.00805,1,13720,2014,0.131,221,299.91,1500
0.00805,1,13720,2014,0.18,98,320.84,1221
0.00805,1,13720,2773,0.037,430,259.16,2616
0.00805,1,13720,2773,0.148,104,319.89,1477
0.00805,1,13720,3330,0.011,425,260.19,2930
0.00805,1,13720,3330,0.042,324,280.49,2500
0.00805,1,13720,3330,0.08,221,299.91,2105
0.00805,1,13720,3330,0.127,98,320.84,1639
0.00805,2,13720,999,0.412,215,300.99,674
0.00805,2,13720,999,0.446,98,320.84,593
0.00805,2,13720,1452,0.273,215,300.99,758
0.00805,2,13720,1452,0.325,98,320.84,673
0.00805,2,13720,2009,0.176,425,260.19,1256
0.00805,2,13720,2009,0.239,215,300.99,976
0.00805,2,13720,2009,0.247,98,320.84,755
0.00805,2,13720,2784,0.12,420,261.22,1546
0.00805,2,13720,2784,0.144,324,280.49,1360
0.00805,2,13720,2784,0.164,215,300.99,1123
0.00805,2,13720,3330,0.102,425,260.19,1802
0.00805,2,13720,3330,0.113,324,280.49,1511
0.00805,2,13720,3330,0.151,215,300.99,1302
0.00805,2,13720,3297,0.199,92,321.79,1046
0.00803,3,13720,1021,0.435,425,260.19,612
0.00803,3,13720,1021,0.448,215,300.99,484
0.00803,3,13720,1487,0.292,425,260.19,739
0.00803,3,13720,1487,0.316,324,280.49,668
0.00803,3,13720,1487,0.349,215,300.99,596
0.00803,3,13720,1487,0.386,98,320.84,522
0.00803,3,13720,2041,0.204,425,260.19,887
0.00803,3,13720,2041,0.296,98,320.84,583
0.00803,3,13720,2803,0.167,425,260.19,1139
0.00803,3,13720,2803,0.186,324,280.49,992
0.00803,3,13720,2803,0.217,215,300.99,858
0.00803,3,13720,2803,0.255,98,320.84,716
0.00803,3,13720,3313,0.157,425,260.19,1325
0.00803,3,13720,3313,0.186,318,281.66,1161
0.00803,3,13720,3324,0.21,210,301.89,990
0.00803,4,13720,993,0.457,425,260.19,458
0.00803,4,13720,993,0.436,324,280.49,398
0.00803,4,13720,993,0.451,215,300.99,354
0.00803,4,13720,993,0.446,98,320.84,294
0.00803,4,13720,1509,0.2,1308,57.42,1147
0.00803,4,13720,1509,0.203,1224,77.61,1088
0.00803,4,13720,1509,0.224,1056,117.76,980
0.00803,4,13720,1509,0.33,430,259.16,595
0.00803,4,13720,1509,0.358,313,282.63,532
0.00803,4,13720,1509,0.375,98,320.84,386
0.00803,4,13720,1992,0.309,215,300.99,555
0.00803,4,13720,2787,0.225,324,280.49,796
0.00803,4,13720,2787,0.251,215,300.99,689
0.00803,4,13720,2787,0.285,104,319.89,588
0.00803,6,13720,999,0.439,752,188.77,409
0.00803,6,13720,999,0.417,698,201.02,383
0.00803,6,13720,999,0.44,653,211.11,377
0.00803,6,13720,999,0.447,616,219.33,367
0.00803,6,13720,1004,0.424,560,231.59,343
0.00803,6,13720,999,0.417,522,239.79,326
0.00803,6,13720,999,0.42,425,260.19,294
0.00803,6,13720,999,0.401,281,288.77,240
0.00803,6,13720,999,0.431,198,304.03,225
0.00803,6,13720,1997,0.336,243,295.88,419
0.00803,6,13720,1997,0.332,187,305.97,380
0.00803,6,13720,1997,0.327,67,325.62,295
0.0082,5.37,13720,1026,0.436,1384,39.11,722
0.0082,5.37,13720,1026,0.437,1224,77.61,660
0.0082,5.37,13720,1026,0.44,1140,97.74,630
0.0082,5.37,13720,1026,0.481,885,158.07,547
0.0082,5.37,13720,1026,0.489,797,178.46,517
0.0082,5.37,13720,1026,0.484,707,198.99,481
0.0082,5.37,13720,1026,0.488,522,239.79,411
0.0082,5.37,13720,1026,0.492,474,249.99,394
0.0082,5.37,13720,1026,0.468,425,260.19,366
0.0082,5.37,13720,1026,0.452,324,280.49,319
0.0082,5.37,13720,1026,0.441,270,290.85,295
0.0082,5.37,13720,1026,0.434,158,310.99,248
0.0082,5.37,13720,1510,0.3,1103,106.57,817
0.0082,5.37,13720,1510,0.313,1056,117.76,798
0.0082,5.37,13720,1510,0.316,1014,127.73,776
0.0082,5.37,13720,1505,0.346,885,158.07,719
0.0082,5.37,13720,1505,0.343,837,169.23,690
0.0082,5.37,13720,1505,0.342,793,179.38,665
0.0082,5.37,13720,1505,0.345,752,188.77,644
0.0082,5.37,13720,1505,0.359,707,198.99,626
0.0082,5.37,13720,1505,0.371,569,229.63,557
0.0082,5.37,13720,1505,0.397,474,249.99,521
0.0082,5.37,13720,1505,0.407,430,259.16,503
0.0082,5.37,13720,1505,0.414,324,280.49,448
0.0082,5.37,13720,1505,0.421,270,290.85,419
0.0082,5.37,13720,1505,0.409,158,310.99,350
0.0082,5.37,13720,1505,0.394,98,320.84,305
0.0082,5.34,13720,2015,0.295,522,239.79,651
0.0082,5.34,13720,1999,0.322,375,270.38,558
0.0082,5.34,13720,1989,0.334,324,280.49,526
0.0082,5.34,13720,1989,0.345,270,290.85,496
0.0082,5.34,13720,1984,0.358,215,300.99,465
0.0082,5.34,13720,1973,0.378,158,310.99,436
0.0082,5.34,13720,1973,0.393,122,316.99,421
0.0082,5.34,13720,1973,0.384,98,320.84,395
0.0082,5.34,13720,1973,0.382,35,330.3,343
0.0082,5.37,13720,2357,0.238,662,209.1,824
0.0082,5.37,13720,2299,0.302,365,272.38,609
0.0082,5.37,13720,2289,0.306,324,280.49,575
0.0082,5.37,13720,2278,0.334,210,301.89,503
0.0082,5.37,13720,2268,0.351,158,310.99,473
0.0082,6,13720,1000,0.45,1342,49.23,619
0.0082,6,13720,1000,0.449,832,170.38,450
0.0082,6,13720,2762,0.277,522,239.79,776
0.0082,6,13720,2757,0.291,405,264.3,680
0.0082,6,13720,2757,0.315,193,304.92,510
0.0082,6,13720,2767,0.352,35,330.3,398
0.01105,1,13720,962,0.019,1136,98.69,3049
0.01105,1,13720,962,0.057,880,159.23,2486
0.01105,1,13720,962,0.084,793,179.38,2331
0.01105,1,13720,962,0.095,618,218.88,1909
0.01105,1,13720,962,0.19,324,280.49,1420
0.01105,1,13720,962,0.28,98,320.84,1088
0.0108,1,13720,1526,0.086,329,279.51,1752
0.0108,1,13720,1526,0.128,215,300.99,1488
0.0108,1,13720,2011,0.014,425,260.19,2398
0.0108,1,13720,2011,0.046,326,280.1,2061
0.0108,1,13720,2011,0.088,215,300.99,1729
0.0108,1,13720,2711,0.112,98,320.84,1659
0.0108,1,13720,2745,-0.083,616,219.33,3872
0.0108,1,13720,2733,-0.024,425,260.19,2952
0.0108,1,13720,2733,0.026,329,279.51,2662
0.0108,1,13720,2766,0.006,318,281.66,2465
0.0108,1,13720,2757,0.048,221,299.91,2093
0.0108,2,13720,504,0.538,324,280.49,618
0.0108,2,13720,504,0.588,221,299.91,588
0.0108,2,13720,546,0.344,1140,97.74,1108
0.0108,2,13720,546,0.404,885,158.07,969
0.0108,2,13720,546,0.449,707,198.99,876
0.0108,2,13720,546,0.458,616,219.33,818
0.0108,2,13720,546,0.495,430,259.16,714
0.0108,2,13720,546,0.531,318,281.66,661
0.0108,2,13720,995,0.331,215,300.99,781
0.0108,2,13720,1001,0.134,1140,97.74,1721
0.0108,2,13720,1001,0.168,971,137.89,1546
0.0108,2,13720,1001,0.194,885,158.07,1465
0.0108,2,13720,1001,0.205,801,177.54,1372
0.0108,2,13720,1001,0.218,703,199.89,1267
0.0108,2,13720,1001,0.241,618,218.88,1186
0.0108,2,13720,1001,0.265,517,240.86,1088
0.0108,2,13720,1001,0.284,430,259.16,1000
0.0108,2,13720,1001,0.302,324,280.49,885
0.0108,2,13720,995,0.333,215,300.99,783
0.0108,2,13720,995,0.379,98,320.84,694
0.0108,2,13720,1095,0.149,885,158.07,1535
0.0108,2,13720,1095,0.158,793,179.38,1418
0.0108,2,13720,1095,0.167,703,199.89,1302
0.0108,2,13720,1095,0.215,527,238.72,1123
0.0108,2,13720,1095,0.251,425,260.19,1033
0.0108,2,13720,1095,0.279,324,280.49,930
0.0108,2,13720,1095,0.311,221,299.91,836
0.0108,2,13720,1083,0.351,98,320.84,710
0.0108,2,13720,1511,0.042,887,157.6,1884
0.0108,2,13720,1511,0.069,795,178.92,1756
0.0108,2,13720,1511,0.081,710,198.31,1616
0.0108,2,13720,1511,0.108,611,220.43,1477
0.0108,2,13720,1511,0.127,525,239.15,1349
0.0108,2,13720,1511,0.146,425,260.19,1186
0.0108,2,13720,1511,0.179,324,280.49,1065
0.0108,2,13720,1526,0.203,221,299.91,923
0.0108,2,13720,1517,0.26,98,320.84,793
0.0108,2,13720,2014,0.152,221,299.91,1067
0.0108,2,13720,2717,0.065,425,260.19,1825
0.0108,2,13720,2717,0.088,324,280.49,1546
0.0108,2,13720,2751,0.111,221,299.91,1290
0.0108,2,13720,2748,0.116,218,300.45,1302
0.0108,2,13720,2739,0.165,104,319.89,1073
0.0108,3,13720,498,0.478,1138,98.21,737
0.0108,3,13720,498,0.514,1052,118.71,716
0.0108,3,13720,498,0.522,969,138.36,683
0.0108,3,13720,498,0.552,797,178.46,622
0.0108,3,13720,498,0.58,703,199.89,594
0.0108,3,13720,498,0.575,520,240.22,511
0.0108,3,13720,498,0.579,324,280.49,427
0.0108,3,13720,995,0.252,1145,96.54,1267
0.0108,3,13720,989,0.256,1060,116.81,1186
0.0108,3,13720,989,0.279,880,159.23,1046
0.0108,3,13720,989,0.316,703,199.89,928
0.0108,3,13720,989,0.336,616,219.33,871
0.0108,3,13720,989,0.355,520,240.22,804
0.0108,3,13720,989,0.36,425,260.19,728
0.0108,3,13720,989,0.376,329,279.51,659
0.0108,3,13720,989,0.383,215,300.99,567
0.0108,3,13720,1544,0.211,712,197.86,1300
0.0108,3,13720,1508,0.229,611,220.43,1163
0.0108,3,13720,1508,0.247,522,239.79,1072
0.0108,3,13720,1508,0.268,425,260.19,973
0.0108,3,13720,1508,0.289,318,281.66,862
0.0108,3,13720,1514,0.331,104,319.89,640
0.0108,3,13720,2002,0.119,616,219.33,1338
0.0108,3,13720,1996,0.137,522,239.79,1204
0.0108,3,13720,1996,0.166,425,260.19,1088
0.0108,3,13720,1996,0.221,321,281.07,1012
0.0108,3,13720,1996,0.248,218,300.45,889
0.0108,3,13720,2005,0.251,98,320.84,681
0.0108,3,13720,2781,0.093,517,240.86,1546
0.0108,3,13720,2781,0.107,423,260.61,1352
0.0108,3,13720,2781,0.141,318,281.66,1189
0.0108,3,13720,2781,0.204,104,319.89,835
0.01075,4,13720,499,0.565,215,300.99,281
0.01075,4,13720,1010,0.217,1304,58.38,1038
0.01075,4,13720,1010,0.255,1145,96.54,958
0.01075,4,13720,1010,0.244,1056,117.76,890
0.01075,4,13720,1010,0.274,969,138.36,853
0.01075,4,13720,1010,0.284,885,158.07,805
0.01075,4,13720,1010,0.3,797,178.46,758
0.01075,4,13720,1010,0.302,712,197.86,702
0.01075,4,13720,1010,0.41,425,260.19,590
0.01075,4,13720,1010,0.44,221,299.91,479
0.01075,4,13720,1010,0.455,98,320.84,407
0.01075,4,13720,1519,0.121,1140,97.74,1290
0.01075,4,13720,1519,0.133,1056,117.76,1209
0.01075,4,13720,1519,0.141,883,158.53,1049
0.01075,4,13720,1519,0.172,707,198.99,907
0.01075,4,13720,1519,0.213,616,219.33,861
0.01075,4,13720,1525,0.302,218,300.45,566
0.01075,4,13720,1525,0.35,98,320.84,496
0.01075,4,13720,2042,0.187,527,238.72,1001
0.01075,4,13720,2042,0.186,425,260.19,861
0.01075,4,13720,2042,0.215,329,279.51,775
0.01075,4,13720,2020,0.236,215,300.99,650
0.01075,4,13720,2020,0.287,98,320.84,566
0.01075,4,13720,2801,0.176,329,279.51,985
0.01075,4,13720,2801,0.202,218,300.45,837
0.01075,4,13720,2773,0.256,104,319.89,725
0.01075,5,13720,499,0.597,213,301.35,232
0.01075,5,13720,1014,0.424,527,238.72,537
0.01075,5,13720,1014,0.437,425,260.19,490
0.01075,5,13720,1014,0.449,318,281.66,440
0.01075,5,13720,1014,0.45,221,299.91,390
0.01075,5,13720,1014,0.419,98,320.84,303
0.01075,5,13720,1525,0.353,215,300.99,495
0.01075,5,13720,2020,0.215,520,240.22,816
0.01075,5,13720,2020,0.226,430,259.16,733
0.01075,5,13720,2030,0.257,221,299.91,552
0.01075,5,13720,2027,0.273,215,300.99,564
0.01075,5,13720,2828,0.248,215,300.99,747
0.0108,5.8,13720,1007,0.433,611,220.43,505
0.0108,5.8,13720,1007,0.423,430,259.16,416
0.0108,5.8,13720,1007,0.433,334,278.53,377
0.0108,5.8,13720,1007,0.419,281,288.77,346
0.0108,5.8,13720,1013,0.416,92,321.79,259
0.0108,5.8,13720,1508,0.34,378,269.77,525
0.0108,5.8,13720,1483,0.337,344,276.56,493
0.0108,5.8,13720,1483,0.349,321,281.07,484
0.0108,5.8,13720,1508,0.356,276,289.72,467
0.0108,5.8,13720,1501,0.366,221,299.91,434
0.0108,5.8,13720,1492,0.362,164,309.96,391
0.0108,5.8,13720,1486,0.355,128,316.01,360
0.0108,5.8,13720,1486,0.371,95,321.32,348
0.0108,5.8,13720,1489,0.373,70,325.17,332
0.0108,5.8,13720,1492,0.367,41,329.44,308
0.0108,5.8,13720,1993,0.314,215,300.99,522
0.0108,5.8,13720,1993,0.316,158,310.99,472
0.0108,5.8,13720,1984,0.335,122,316.99,454
0.0108,5.8,13720,1984,0.337,98,320.84,434
0.0108,5.8,13720,1990,0.342,48,328.43,390
0.01075,6,13720,499,0.556,522,239.79,252
0.01075,6,13720,499,0.563,425,260.19,232
0.01075,6,13720,499,0.563,321,281.07,209
0.01075,6,13720,499,0.578,215,300.99,190
0.01075,6,13720,1010,0.446,425,260.19,411
0.01075,6,13720,1010,0.434,324,280.49,361
0.01075,6,13720,1010,0.429,221,299.91,314
0.01075,6,13720,1528,0.237,975,136.95,836
0.01075,6,13720,1531,0.241,883,158.53,779
0.01075,6,13720,1537,0.261,797,178.46,738
0.01075,6,13720,1537,0.284,705,199.44,694
0.01075,6,13720,1531,0.299,621,218.22,645
0.01075,6,13720,1531,0.306,522,239.79,584
0.01075,6,13720,1531,0.316,425,260.19,528
0.01075,6,13720,1531,0.353,324,280.49,487
0.01075,6,13720,1537,0.37,221,299.91,432
0.01075,6,13720,1537,0.383,98,320.84,358
0.01075,6,13720,2027,0.241,522,239.79,711
0.01075,6,13720,2020,0.259,420,261.22,636
0.01075,6,13720,2027,0.296,221,299.91,498
0.01075,6,13720,2027,0.326,98,320.84,416
0.01075,6,13720,2773,0.219,430,259.16,830
0.01075,6,13720,2770,0.235,318,281.66,715
0.01075,6,13720,2783,0.279,104,319.89,516
0.0151,6,13720,508,0.552,971,137.89,508
0.0151,6,13720,508,0.544,885,158.07,477
0.0151,6,13720,508,0.546,797,178.46,452
0.0151,6,13720,509,0.54,707,198.99,422
0.0151,6,13720,509,0.536,616,219.33,391
0.0151,6,13720,509,0.545,522,239.79,365
0.0151,6,13720,509,0.531,425,260.19,330
0.0151,6,13720,773,0.386,885,158.07,640
0.0151,6,13720,773,0.412,797,178.46,612
0.0151,6,13720,773,0.43,707,198.99,580
0.0151,6,13720,773,0.467,616,219.33,554
0.0151,6,13720,773,0.47,522,239.79,512
0.0151,6,13720,771,0.471,425,260.19,466
0.0151,6,13720,771,0.476,324,280.49,419
0.0151,6,13720,771,0.468,215,300.99,365
0.0151,6,13720,1024,0.308,797,178.46,738
0.0151,6,13720,1026,0.329,707,198.99,697
0.0151,6,13720,1026,0.388,425,260.19,560
0.0151,6,13720,1027,0.411,324,280.49,512
0.0151,6,13720,1027,0.432,98,320.84,384
0.0151,6,13720,1429,0.207,616,219.33,766
0.0151,6,13720,1417,0.264,425,260.19,654
0.0151,6,13720,1418,0.287,324,280.49,589
0.0151,6,13720,1418,0.309,215,300.99,508
0.0151,6,13720,1545,0.198,522,239.79,735
0.0151,6,13720,1545,0.229,425,260.19,673
0.0151,6,13720,1547,0.289,215,300.99,539
0.00581,1,14710,1499,0.006,1175,98.48,2555
0.00581,1,14710,1499,0.06,917,159.53,2121
0.00581,1,14710,1499,0.092,836,178.31,2011
0.00581,1,14710,1499,0.17,566,238.65,1609
0.00581,1,14710,1499,0.184,464,260.17,1424
0.00581,1,14710,1499,0.287,143,320.2,971
0.00581,1,14710,3353,-0.079,1095,117.56,4900
0.00581,1,14710,3353,-0.022,836,178.31,3942
0.00581,1,14710,3353,0.003,746,198.86,3635
0.00581,1,14710,3353,0.023,659,218.34,3322
0.00581,1,14710,3353,0.051,556,240.8,2970
0.00581,1,14710,3353,0.078,469,259.14,2683
0.00581,1,14710,3353,0.112,362,280.73,2344
0.00581,1,14710,3353,0.153,254,301.14,2044
0.00581,1,14710,3353,0.188,131,322.11,1622
0.00581,1,14710,5030,-0.116,1099,116.61,7105
0.00581,1,14710,5030,-0.103,1014,136.76,6594
0.00581,1,14710,5030,-0.08,921,158.6,6089
0.00581,1,14710,5030,-0.071,836,178.31,5546
0.00581,1,14710,5030,-0.035,751,197.73,5200
0.00581,1,14710,5030,-0.019,655,219.22,4639
0.00581,1,14710,4998,0.05,466,259.76,3776
0.00581,1,14710,4998,0.062,362,280.73,3123
0.00581,1,14710,4998,0.11,257,300.59,2741
0.00581,1,14710,4998,0.158,134,321.64,2216
0.00578,2,14710,1493,0.148,1181,97.05,1424
0.00578,2,14710,1493,0.169,1095,117.56,1354
0.00578,2,14710,1493,0.18,1012,137.23,1280
0.00578,2,14710,1493,0.233,836,178.31,1149
0.00578,2,14710,1493,0.259,751,197.73,1088
0.00578,2,14710,1493,0.305,561,239.72,940
0.00578,2,14710,1493,0.308,464,260.17,842
0.00578,2,14710,1493,0.351,248,302.22,662
0.00578,2,14710,1493,0.398,143,320.2,601
0.00578,2,14710,3441,0.013,1175,98.48,2927
0.00578,2,14710,3441,0.029,1095,117.56,2770
0.00578,2,14710,3441,0.052,1010,137.7,2620
0.00578,2,14710,3441,0.08,928,156.96,2488
0.00578,2,14710,3441,0.112,742,199.76,2116
0.00578,2,14710,3441,0.12,655,219.22,1924
0.00578,2,14710,3441,0.209,362,280.73,1440
0.00578,2,14710,3441,0.219,260,300.05,1223
0.00578,2,14710,3441,0.266,137,321.16,1040
